timestamp,segment,station_upstream,station_downstream,pipe_diameter_in,pipe_length_m,pressure_upstream_psi,pressure_downstream_psi,pressure_drop_psi,flow_upstream_lps,flow_downstream_lps,flow_diff_lps,vibration_g,acoustic_db,is_leak,severity,water_loss_lpm
3666,SEG4,S4,S5,4.0,200,54.89,48.57,6.32,4.106,4.106,0.0,0.198,29.97,0,none,0.005
3031,SEG4,S4,S5,4.0,200,54.3,46.1,8.2,4.82,4.818,0.002,0.184,30.35,0,none,0.145
2754,SEG2,S2,S3,6.0,300,54.92,43.92,11.0,6.316,6.313,0.002,0.175,30.22,0,none,0.131
2624,SEG3,S3,S4,6.0,275,56.96,49.37,7.6,5.329,5.328,0.0,0.126,27.56,0,none,0.002
1734,SEG3,S3,S4,6.0,275,54.58,48.1,6.47,4.952,4.95,0.002,0.13,31.41,0,none,0.149
1329,SEG4,S4,S5,4.0,200,55.03,48.54,6.48,4.194,4.194,0.0,0.188,29.32,0,none,0.016
78,SEG2,S2,S3,6.0,300,54.21,38.44,15.78,7.583,7.582,0.002,0.163,31.48,0,none,0.091
3754,SEG2,S2,S3,6.0,300,56.45,45.61,10.84,6.249,6.246,0.002,0.178,27.03,0,none,0.15
832,SEG3,S3,S4,6.0,275,55.07,48.27,6.8,4.396,4.364,0.032,0.273,30.97,1,small,1.895
1462,SEG3,S3,S4,6.0,275,54.22,43.99,10.22,5.577,5.567,0.01,0.28,32.48,1,small,0.583
2778,SEG1,S1,S2,8.0,250,53.95,50.29,3.66,4.822,4.822,0.001,0.201,30.93,0,none,0.05
603,SEG2,S2,S3,6.0,300,54.34,41.76,12.59,6.79,6.79,0.0,0.197,27.51,0,none,0.004
932,SEG2,S2,S3,6.0,300,56.14,42.78,13.36,6.927,6.925,0.002,0.21,27.05,0,none,0.107
1985,SEG1,S1,S2,8.0,250,55.13,49.85,5.28,5.975,5.974,0.001,0.22,30.17,0,none,0.076
3861,SEG1,S1,S2,8.0,250,55.99,49.42,6.56,6.629,6.627,0.002,0.163,29.51,0,none,0.114
3774,SEG2,S2,S3,6.0,300,53.73,41.05,12.68,6.812,6.811,0.001,0.203,31.16,0,none,0.047
325,SEG1,S1,S2,8.0,250,55.12,42.15,12.97,6.563,6.476,0.087,0.33,36.57,1,medium,5.246
3036,SEG4,S4,S5,4.0,200,54.83,47.36,7.47,4.668,4.666,0.002,0.227,32.14,0,none,0.128
2394,SEG2,S2,S3,6.0,300,52.27,37.95,14.32,7.149,7.147,0.002,0.206,33.04,0,none,0.096
11,SEG4,S4,S5,4.0,200,53.97,45.25,8.72,4.964,4.963,0.001,0.239,32.13,0,none,0.04
54,SEG2,S2,S3,6.0,300,53.67,39.07,14.6,7.252,7.25,0.002,0.162,27.07,0,none,0.147
2237,SEG1,S1,S2,8.0,250,54.7,50.53,4.17,5.298,5.297,0.001,0.162,30.49,0,none,0.042
1229,SEG2,S2,S3,6.0,300,54.47,40.55,13.92,7.069,7.067,0.002,0.164,30.93,0,none,0.122
571,SEG2,S2,S3,6.0,300,53.17,41.12,12.04,6.557,6.556,0.001,0.233,30.12,0,none,0.035
976,SEG3,S3,S4,6.0,275,53.35,44.88,8.46,5.588,5.586,0.002,0.159,30.8,0,none,0.097
3454,SEG2,S2,S3,6.0,300,54.8,43.26,11.53,6.361,6.359,0.002,0.183,31.37,0,none,0.137
1268,SEG1,S1,S2,8.0,250,53.28,46.82,6.46,6.597,6.596,0.001,0.189,25.46,0,none,0.068
864,SEG1,S1,S2,8.0,250,54.31,48.06,6.25,6.347,6.346,0.001,0.279,30.88,0,none,0.072
942,SEG2,S2,S3,6.0,300,53.73,36.34,17.39,7.391,7.38,0.011,0.294,34.35,1,small,0.662
2253,SEG1,S1,S2,8.0,250,54.55,49.73,4.82,5.451,5.45,0.002,0.15,30.83,0,none,0.102
2010,SEG2,S2,S3,6.0,300,56.13,44.17,11.96,6.468,6.467,0.001,0.187,33.53,0,none,0.044
2911,SEG2,S2,S3,6.0,300,53.6,38.95,14.65,7.301,7.301,0.0,0.257,29.47,0,none,0.019
2836,SEG4,S4,S5,4.0,200,54.73,47.93,6.81,4.256,4.254,0.002,0.195,28.13,0,none,0.115
2998,SEG2,S2,S3,6.0,300,55.33,42.28,13.05,6.809,6.807,0.002,0.187,26.76,0,none,0.131
371,SEG1,S1,S2,8.0,250,54.88,47.99,6.9,6.762,6.761,0.001,0.21,29.25,0,none,0.068
3481,SEG3,S3,S4,6.0,275,55.36,48.1,7.26,5.153,5.152,0.0,0.26,27.75,0,none,0.029
3940,SEG2,S2,S3,6.0,300,55.17,45.8,9.36,5.803,5.803,0.0,0.199,29.27,0,none,0.022
609,SEG1,S1,S2,8.0,250,54.38,47.13,7.25,6.844,6.842,0.001,0.256,28.58,0,none,0.083
651,SEG2,S2,S3,6.0,300,53.52,38.09,15.43,7.433,7.432,0.002,0.236,32.25,0,none,0.094
1408,SEG4,S4,S5,4.0,200,54.87,44.81,10.06,4.281,4.229,0.052,0.304,36.39,1,medium,3.139
872,SEG3,S3,S4,6.0,275,55.63,48.4,7.23,5.296,5.295,0.001,0.226,30.8,0,none,0.089
495,SEG4,S4,S5,4.0,200,54.97,48.33,6.64,4.218,4.217,0.001,0.209,28.98,0,none,0.037
3451,SEG4,S4,S5,4.0,200,55.65,46.94,8.71,4.968,4.967,0.001,0.231,30.31,0,none,0.055
47,SEG4,S4,S5,4.0,200,56.27,43.91,12.36,5.959,5.958,0.001,0.155,29.43,0,none,0.054
2364,SEG1,S1,S2,8.0,250,55.48,47.51,7.97,7.053,7.053,0.0,0.166,30.4,0,none,0.005
3766,SEG2,S2,S3,6.0,300,55.33,41.11,14.21,7.132,7.132,0.0,0.298,31.75,0,none,0.01
3148,SEG2,S2,S3,6.0,300,56.63,45.99,10.65,6.162,6.161,0.001,0.235,26.28,0,none,0.063
1103,SEG3,S3,S4,6.0,275,55.6,49.62,5.98,4.638,4.637,0.001,0.189,31.64,0,none,0.042
3789,SEG1,S1,S2,8.0,250,54.54,47.86,6.68,6.674,6.674,0.0,0.123,28.48,0,none,0.019
2460,SEG4,S4,S5,4.0,200,55.05,41.37,13.68,4.927,4.863,0.063,0.352,37.47,1,medium,3.808
1581,SEG2,S2,S3,6.0,300,54.4,41.82,12.59,6.657,6.654,0.002,0.237,30.05,0,none,0.138
810,SEG4,S4,S5,4.0,200,54.76,47.95,6.81,4.271,4.27,0.001,0.263,31.62,0,none,0.081
1060,SEG2,S2,S3,6.0,300,54.73,46.5,8.24,5.352,5.352,0.001,0.328,28.28,0,none,0.033
1615,SEG3,S3,S4,6.0,275,52.71,48.18,4.52,4.171,4.171,0.0,0.157,29.86,0,none,0.014
3693,SEG4,S4,S5,4.0,200,55.48,48.08,7.4,4.51,4.51,0.0,0.162,30.71,0,none,0.002
2115,SEG4,S4,S5,4.0,200,55.06,38.17,16.88,5.317,5.253,0.063,0.383,35.65,1,medium,3.808
671,SEG3,S3,S4,6.0,275,56.19,47.83,8.36,5.573,5.571,0.002,0.185,30.4,0,none,0.107
662,SEG1,S1,S2,8.0,250,53.91,46.1,7.81,7.144,7.144,0.0,0.264,28.93,0,none,0.0
3443,SEG4,S4,S5,4.0,200,55.32,47.33,7.99,4.693,4.693,0.001,0.236,28.91,0,none,0.033
2864,SEG3,S3,S4,6.0,275,54.01,44.09,9.92,5.063,5.024,0.039,0.282,32.96,1,small,2.344
1311,SEG3,S3,S4,6.0,275,55.86,49.79,6.07,4.721,4.719,0.002,0.229,30.81,0,none,0.094
2776,SEG1,S1,S2,8.0,250,54.82,50.4,4.41,5.194,5.193,0.001,0.267,27.93,0,none,0.054
535,SEG2,S2,S3,6.0,300,55.66,46.08,9.58,5.777,5.775,0.001,0.235,31.82,0,none,0.089
3189,SEG2,S2,S3,6.0,300,53.91,41.55,12.36,6.703,6.702,0.001,0.303,34.67,0,none,0.055
2387,SEG3,S3,S4,6.0,275,54.71,46.42,8.3,5.53,5.528,0.001,0.106,28.96,0,none,0.072
1573,SEG2,S2,S3,6.0,300,53.87,40.96,12.91,6.813,6.811,0.002,0.243,30.17,0,none,0.096
2135,SEG2,S2,S3,6.0,300,55.03,41.67,13.37,6.909,6.909,0.0,0.209,27.78,0,none,0.016
427,SEG2,S2,S3,6.0,300,54.77,41.93,12.84,6.805,6.804,0.001,0.2,32.35,0,none,0.041
1247,SEG2,S2,S3,6.0,300,55.49,40.86,14.64,7.319,7.317,0.002,0.141,25.53,0,none,0.12
2548,SEG4,S4,S5,4.0,200,55.77,47.52,8.25,4.411,4.387,0.024,0.273,33.39,1,small,1.442
3981,SEG1,S1,S2,8.0,250,57.54,52.1,5.45,5.303,5.29,0.013,0.179,34.76,1,small,0.795
3825,SEG2,S2,S3,6.0,300,53.92,38.88,15.04,7.358,7.357,0.002,0.19,33.15,0,none,0.114
2669,SEG1,S1,S2,8.0,250,54.6,47.13,7.46,6.889,6.887,0.002,0.186,29.47,0,none,0.124
3977,SEG1,S1,S2,8.0,250,54.96,50.36,4.6,5.479,5.478,0.001,0.196,27.19,0,none,0.037
279,SEG1,S1,S2,8.0,250,55.7,47.59,8.11,6.092,6.061,0.031,0.164,33.46,1,small,1.88
3879,SEG3,S3,S4,6.0,275,52.45,46.03,6.42,4.815,4.814,0.001,0.225,31.99,0,none,0.071
718,SEG3,S3,S4,6.0,275,54.53,47.51,7.03,5.153,5.152,0.001,0.164,30.56,0,none,0.048
3452,SEG2,S2,S3,6.0,300,54.87,42.97,11.9,6.504,6.504,0.001,0.193,24.52,0,none,0.032
1197,SEG2,S2,S3,6.0,300,53.78,39.32,14.46,7.295,7.294,0.002,0.144,33.61,0,none,0.099
2300,SEG4,S4,S5,4.0,200,55.67,47.7,7.98,4.68,4.68,0.0,0.13,32.67,0,none,0.02
2931,SEG4,S4,S5,4.0,200,54.17,43.28,10.89,5.63,5.63,0.0,0.272,30.62,0,none,0.019
155,SEG2,S2,S3,6.0,300,53.89,42.98,10.9,6.249,6.247,0.002,0.247,26.57,0,none,0.127
2811,SEG3,S3,S4,6.0,275,55.27,43.22,12.05,4.148,3.905,0.243,0.322,38.15,1,severe,14.608
883,SEG2,S2,S3,6.0,300,54.53,42.74,11.79,6.543,6.541,0.002,0.23,33.75,0,none,0.125
1807,SEG2,S2,S3,6.0,300,54.23,37.89,16.35,7.254,7.236,0.018,0.295,31.59,1,small,1.066
3809,SEG1,S1,S2,8.0,250,53.66,46.1,7.56,7.034,7.033,0.0,0.25,32.41,0,none,0.029
713,SEG3,S3,S4,6.0,275,55.29,48.12,7.17,5.247,5.245,0.002,0.138,32.7,0,none,0.138
1862,SEG3,S3,S4,6.0,275,54.43,47.74,6.7,4.997,4.995,0.002,0.183,27.7,0,none,0.122
683,SEG2,S2,S3,6.0,300,52.49,38.65,13.85,7.149,7.148,0.002,0.173,31.57,0,none,0.094
2889,SEG3,S3,S4,6.0,275,55.65,36.1,19.55,5.139,5.037,0.102,0.469,44.27,1,severe,6.122
1486,SEG4,S4,S5,4.0,200,54.44,41.79,12.65,5.49,5.478,0.013,0.295,38.2,1,small,0.757
3468,SEG3,S3,S4,6.0,275,55.52,48.2,7.32,5.275,5.274,0.001,0.169,31.17,0,none,0.08
1593,SEG2,S2,S3,6.0,300,54.29,44.53,9.77,5.854,5.851,0.002,0.212,29.9,0,none,0.145
1516,SEG4,S4,S5,4.0,200,55.15,43.81,11.33,5.719,5.718,0.001,0.164,31.92,0,none,0.042
2897,SEG2,S2,S3,6.0,300,55.25,42.43,12.82,6.745,6.744,0.001,0.168,31.91,0,none,0.045
563,SEG2,S2,S3,6.0,300,57.6,33.21,24.39,5.791,5.562,0.229,0.49,47.9,1,severe,13.745
376,SEG3,S3,S4,6.0,275,55.38,44.9,10.48,5.85,5.833,0.018,0.213,35.51,1,small,1.057
1912,SEG3,S3,S4,6.0,275,55.7,50.28,5.42,4.351,4.349,0.002,0.099,32.72,0,none,0.112
551,SEG4,S4,S5,4.0,200,55.18,47.5,7.68,4.69,4.689,0.001,0.195,32.74,0,none,0.036
1269,SEG1,S1,S2,8.0,250,56.03,49.27,6.76,6.534,6.532,0.002,0.16,28.29,0,none,0.119
2350,SEG1,S1,S2,8.0,250,57.36,49.42,7.93,7.244,7.242,0.002,0.212,30.96,0,none,0.109
745,SEG3,S3,S4,6.0,275,55.36,50.21,5.15,4.362,4.361,0.002,0.247,30.14,0,none,0.109
1589,SEG3,S3,S4,6.0,275,55.96,43.8,12.16,4.976,4.91,0.066,0.302,38.79,1,medium,3.956
1384,SEG1,S1,S2,8.0,250,55.4,51.16,4.24,5.422,5.42,0.001,0.223,29.26,0,none,0.089
1522,SEG4,S4,S5,4.0,200,54.32,43.18,11.13,5.633,5.631,0.001,0.216,28.57,0,none,0.064
1036,SEG3,S3,S4,6.0,275,54.73,49.01,5.72,4.597,4.596,0.001,0.258,29.13,0,none,0.05
1856,SEG2,S2,S3,6.0,300,55.34,42.59,12.75,6.711,6.711,0.0,0.259,27.35,0,none,0.015
297,SEG1,S1,S2,8.0,250,54.02,48.07,5.95,6.245,6.243,0.002,0.194,30.14,0,none,0.12
635,SEG3,S3,S4,6.0,275,53.9,45.61,8.3,5.591,5.589,0.002,0.238,29.27,0,none,0.117
2111,SEG4,S4,S5,4.0,200,55.29,44.06,11.23,5.661,5.659,0.001,0.206,28.62,0,none,0.089
401,SEG4,S4,S5,4.0,200,55.17,45.51,9.67,5.23,5.227,0.002,0.21,30.12,0,none,0.147
2509,SEG3,S3,S4,6.0,275,55.83,50.77,5.07,4.184,4.184,0.0,0.248,34.21,0,none,0.016
2077,SEG1,S1,S2,8.0,250,56.57,49.14,7.43,6.948,6.946,0.002,0.202,31.92,0,none,0.15
3176,SEG3,S3,S4,6.0,275,54.49,46.84,7.65,4.814,4.794,0.02,0.263,36.52,1,small,1.183
785,SEG4,S4,S5,4.0,200,53.34,46.98,6.36,4.107,4.106,0.001,0.253,32.23,0,none,0.081
2229,SEG1,S1,S2,8.0,250,55.31,51.33,3.98,4.884,4.882,0.002,0.211,28.12,0,none,0.107
2842,SEG1,S1,S2,8.0,250,54.72,47.96,6.76,5.449,5.411,0.038,0.223,33.44,1,small,2.295
2537,SEG1,S1,S2,8.0,250,53.97,49.84,4.13,5.184,5.182,0.002,0.265,33.75,0,none,0.103
194,SEG1,S1,S2,8.0,250,54.02,50.15,3.86,4.919,4.919,0.0,0.13,29.65,0,none,0.028
1291,SEG4,S4,S5,4.0,200,56.32,46.36,9.96,5.239,5.237,0.002,0.176,30.71,0,none,0.109
3362,SEG2,S2,S3,6.0,300,54.91,45.43,9.48,5.763,5.762,0.001,0.135,29.13,0,none,0.087
2636,SEG2,S2,S3,6.0,300,53.31,40.57,12.74,6.838,6.837,0.001,0.239,33.28,0,none,0.063
3498,SEG2,S2,S3,6.0,300,53.77,38.62,15.15,7.496,7.494,0.002,0.201,28.53,0,none,0.106
3610,SEG3,S3,S4,6.0,275,56.38,50.63,5.75,4.5,4.5,0.0,0.193,28.55,0,none,0.029
42,SEG2,S2,S3,6.0,300,54.76,40.17,14.59,7.205,7.204,0.001,0.251,28.09,0,none,0.03
2553,SEG2,S2,S3,6.0,300,55.66,43.13,12.53,5.67,5.595,0.076,0.241,34.94,1,medium,4.556
2054,SEG4,S4,S5,4.0,200,57.1,46.98,10.13,5.418,5.417,0.001,0.237,30.38,0,none,0.057
1505,SEG2,S2,S3,6.0,300,55.0,38.89,16.11,7.717,7.716,0.001,0.219,31.33,0,none,0.039
2854,SEG2,S2,S3,6.0,300,53.33,43.18,10.14,5.918,5.917,0.0,0.201,29.88,0,none,0.011
2761,SEG2,S2,S3,6.0,300,54.33,44.87,9.45,5.72,5.718,0.001,0.194,30.9,0,none,0.08
1300,SEG2,S2,S3,6.0,300,54.09,43.55,10.54,6.221,6.22,0.001,0.235,27.72,0,none,0.087
370,SEG4,S4,S5,4.0,200,56.04,45.01,11.03,5.579,5.578,0.001,0.22,30.12,0,none,0.074
320,SEG1,S1,S2,8.0,250,54.45,47.91,6.53,6.494,6.494,0.0,0.273,28.37,0,none,0.023
3135,SEG2,S2,S3,6.0,300,55.22,45.56,9.65,5.855,5.852,0.002,0.14,31.51,0,none,0.128
1371,SEG1,S1,S2,8.0,250,54.4,37.77,16.64,5.383,5.283,0.101,0.423,43.81,1,severe,6.048
3709,SEG4,S4,S5,4.0,200,53.93,46.5,7.43,4.414,4.413,0.001,0.112,29.92,0,none,0.041
2654,SEG1,S1,S2,8.0,250,55.52,47.88,7.64,7.071,7.069,0.002,0.124,34.17,0,none,0.128
1099,SEG3,S3,S4,6.0,275,54.9,49.66,5.24,4.337,4.334,0.002,0.19,30.83,0,none,0.147
3192,SEG3,S3,S4,6.0,275,55.82,46.05,9.78,5.358,5.325,0.032,0.27,31.04,1,small,1.933
3398,SEG1,S1,S2,8.0,250,55.59,51.66,3.93,5.073,5.072,0.001,0.212,30.01,0,none,0.051
532,SEG3,S3,S4,6.0,275,53.54,48.28,5.26,4.416,4.415,0.001,0.151,29.44,0,none,0.058
2249,SEG3,S3,S4,6.0,275,55.08,49.99,5.09,4.181,4.18,0.001,0.277,29.17,0,none,0.043
50,SEG4,S4,S5,4.0,200,54.88,44.4,10.48,5.525,5.523,0.001,0.264,28.73,0,none,0.083
3299,SEG3,S3,S4,6.0,275,53.3,45.12,8.19,5.566,5.566,0.0,0.182,31.36,0,none,0.005
2974,SEG4,S4,S5,4.0,200,53.41,43.89,9.52,5.211,5.21,0.001,0.248,30.8,0,none,0.07
926,SEG1,S1,S2,8.0,250,55.55,48.87,6.68,6.803,6.803,0.0,0.172,30.91,0,none,0.018
244,SEG1,S1,S2,8.0,250,54.91,50.31,4.6,5.322,5.32,0.002,0.177,28.67,0,none,0.118
3469,SEG2,S2,S3,6.0,300,54.7,42.83,11.87,6.534,6.533,0.001,0.203,30.28,0,none,0.061
207,SEG3,S3,S4,6.0,275,54.62,49.45,5.18,4.37,4.369,0.001,0.25,33.78,0,none,0.084
143,SEG1,S1,S2,8.0,250,54.0,48.57,5.44,5.838,5.837,0.001,0.162,30.3,0,none,0.039
1983,SEG2,S2,S3,6.0,300,56.05,46.77,9.28,5.673,5.673,0.0,0.141,31.58,0,none,0.022
151,SEG3,S3,S4,6.0,275,55.14,48.16,6.98,5.149,5.147,0.002,0.14,31.98,0,none,0.098
2363,SEG1,S1,S2,8.0,250,53.7,46.62,7.07,6.915,6.914,0.0,0.187,32.2,0,none,0.018
3732,SEG3,S3,S4,6.0,275,54.53,48.49,6.04,4.635,4.635,0.0,0.21,29.66,0,none,0.023
129,SEG1,S1,S2,8.0,250,55.41,49.64,5.77,6.064,6.062,0.002,0.192,32.91,0,none,0.097
1161,SEG1,S1,S2,8.0,250,54.05,48.17,5.88,6.251,6.249,0.002,0.142,31.46,0,none,0.118
2518,SEG4,S4,S5,4.0,200,56.66,49.02,7.64,4.53,4.529,0.0,0.197,28.46,0,none,0.026
3676,SEG4,S4,S5,4.0,200,54.84,48.12,6.72,4.326,4.325,0.001,0.139,30.29,0,none,0.069
1953,SEG2,S2,S3,6.0,300,54.61,46.87,7.74,5.144,5.142,0.002,0.193,31.89,0,none,0.118
287,SEG1,S1,S2,8.0,250,53.81,48.24,5.57,6.152,6.15,0.002,0.216,32.42,0,none,0.134
2018,SEG3,S3,S4,6.0,275,55.08,48.44,6.64,4.942,4.94,0.002,0.17,30.66,0,none,0.105
1308,SEG2,S2,S3,6.0,300,53.56,41.97,11.59,6.441,6.439,0.002,0.176,32.02,0,none,0.111
2345,SEG4,S4,S5,4.0,200,55.84,45.07,10.78,5.569,5.567,0.002,0.126,33.07,0,none,0.113
681,SEG3,S3,S4,6.0,275,55.36,47.41,7.95,5.497,5.497,0.0,0.217,29.54,0,none,0.002
1170,SEG1,S1,S2,8.0,250,54.86,48.84,6.01,6.312,6.311,0.0,0.206,29.64,0,none,0.027
1938,SEG4,S4,S5,4.0,200,54.48,47.45,7.03,4.306,4.305,0.001,0.214,32.33,0,none,0.055
532,SEG4,S4,S5,4.0,200,53.95,45.4,8.55,4.176,4.136,0.041,0.213,33.05,1,small,2.448
2792,SEG2,S2,S3,6.0,300,53.74,44.81,8.93,5.495,5.494,0.001,0.164,29.39,0,none,0.058
3737,SEG3,S3,S4,6.0,275,56.68,49.47,7.21,4.611,4.585,0.026,0.257,28.84,1,small,1.576
1859,SEG1,S1,S2,8.0,250,55.61,49.41,6.2,6.33,6.328,0.002,0.213,29.13,0,none,0.143
3348,SEG4,S4,S5,4.0,200,54.79,47.32,7.47,4.533,4.531,0.001,0.245,30.18,0,none,0.078
2584,SEG3,S3,S4,6.0,275,54.02,47.88,6.14,4.6,4.599,0.0,0.249,28.07,0,none,0.028
2781,SEG2,S2,S3,6.0,300,55.85,46.84,9.0,5.562,5.56,0.002,0.22,31.7,0,none,0.093
2141,SEG3,S3,S4,6.0,275,55.2,48.13,7.07,5.093,5.092,0.001,0.147,28.96,0,none,0.057
2904,SEG3,S3,S4,6.0,275,55.58,47.42,8.15,5.454,5.452,0.002,0.157,26.27,0,none,0.132
3121,SEG1,S1,S2,8.0,250,55.18,47.99,7.19,5.391,5.319,0.072,0.325,35.11,1,medium,4.321
579,SEG3,S3,S4,6.0,275,55.02,49.05,5.97,4.745,4.743,0.002,0.224,30.12,0,none,0.13
1311,SEG1,S1,S2,8.0,250,56.13,51.16,4.97,5.564,5.562,0.002,0.166,31.1,0,none,0.148
1032,SEG1,S1,S2,8.0,250,55.21,49.95,5.27,5.939,5.938,0.001,0.215,31.7,0,none,0.039
339,SEG3,S3,S4,6.0,275,55.28,46.39,8.89,5.698,5.697,0.001,0.213,29.92,0,none,0.076
2691,SEG3,S3,S4,6.0,275,55.59,48.29,7.3,5.271,5.271,0.0,0.13,28.1,0,none,0.014
2382,SEG2,S2,S3,6.0,300,53.63,38.85,14.77,7.337,7.336,0.001,0.205,30.08,0,none,0.056
3910,SEG2,S2,S3,6.0,300,52.66,42.22,10.45,6.057,6.055,0.002,0.137,29.42,0,none,0.124
931,SEG1,S1,S2,8.0,250,54.92,48.18,6.74,6.717,6.714,0.002,0.174,26.91,0,none,0.131
691,SEG1,S1,S2,8.0,250,53.49,46.24,7.25,6.934,6.933,0.001,0.202,30.79,0,none,0.07
3852,SEG3,S3,S4,6.0,275,57.08,43.8,13.28,5.748,5.669,0.079,0.22,36.77,1,medium,4.715
2364,SEG2,S2,S3,6.0,300,55.35,34.44,20.91,7.368,7.318,0.049,0.403,31.95,1,medium,2.947
1909,SEG1,S1,S2,8.0,250,53.93,49.9,4.03,5.103,5.101,0.001,0.23,29.66,0,none,0.085
1021,SEG3,S3,S4,6.0,275,54.53,48.07,6.45,4.837,4.835,0.002,0.195,29.55,0,none,0.143
2298,SEG4,S4,S5,4.0,200,54.64,46.07,8.57,4.937,4.935,0.002,0.188,30.02,0,none,0.137
3140,SEG4,S4,S5,4.0,200,53.75,46.44,7.31,4.486,4.486,0.0,0.226,30.76,0,none,0.025
44,SEG1,S1,S2,8.0,250,54.85,47.53,7.32,6.845,6.844,0.001,0.147,29.75,0,none,0.047
3939,SEG1,S1,S2,8.0,250,55.44,51.71,3.73,4.835,4.834,0.002,0.243,28.79,0,none,0.102
2548,SEG3,S3,S4,6.0,275,56.95,51.73,5.23,4.292,4.291,0.0,0.195,29.86,0,none,0.013
3108,SEG2,S2,S3,6.0,300,54.16,45.39,8.77,5.58,5.578,0.002,0.215,28.96,0,none,0.133
1868,SEG3,S3,S4,6.0,275,56.04,48.68,7.36,5.126,5.124,0.002,0.269,27.54,0,none,0.145
319,SEG2,S2,S3,6.0,300,54.54,39.4,15.14,6.915,6.901,0.014,0.172,30.03,1,small,0.859
2965,SEG1,S1,S2,8.0,250,54.13,46.55,7.58,7.026,7.026,0.0,0.13,29.86,0,none,0.017
3969,SEG1,S1,S2,8.0,250,55.34,50.49,4.86,5.566,5.564,0.002,0.196,31.1,0,none,0.131
1379,SEG3,S3,S4,6.0,275,55.68,51.26,4.42,4.072,4.071,0.001,0.207,31.4,0,none,0.063
2370,SEG4,S4,S5,4.0,200,53.54,41.58,11.95,5.81,5.809,0.001,0.21,29.92,0,none,0.068
2591,SEG3,S3,S4,6.0,275,54.4,48.17,6.22,4.719,4.718,0.001,0.249,33.03,0,none,0.079
1800,SEG4,S4,S5,4.0,200,54.43,43.14,11.29,5.617,5.617,0.001,0.187,30.75,0,none,0.043
3478,SEG2,S2,S3,6.0,300,55.13,41.81,13.32,6.45,6.42,0.03,0.24,28.63,1,small,1.823
2308,SEG2,S2,S3,6.0,300,54.63,41.23,13.41,6.942,6.94,0.002,0.25,30.34,0,none,0.115
159,SEG2,S2,S3,6.0,300,52.63,41.89,10.74,6.133,6.133,0.0,0.305,29.97,0,none,0.014
3092,SEG1,S1,S2,8.0,250,55.74,46.54,9.21,5.216,5.136,0.08,0.258,34.97,1,medium,4.791
1973,SEG4,S4,S5,4.0,200,55.95,49.18,6.77,4.274,4.272,0.002,0.136,29.31,0,none,0.129
3954,SEG2,S2,S3,6.0,300,54.24,45.36,8.88,5.605,5.603,0.002,0.242,29.34,0,none,0.126
1555,SEG2,S2,S3,6.0,300,54.87,40.12,14.76,7.005,6.977,0.028,0.184,31.75,1,small,1.676
3982,SEG1,S1,S2,8.0,250,56.12,51.74,4.37,5.168,5.166,0.001,0.259,27.33,0,none,0.086
2604,SEG3,S3,S4,6.0,275,53.1,45.18,7.92,5.377,5.375,0.001,0.207,28.99,0,none,0.086
2940,SEG2,S2,S3,6.0,300,57.4,41.56,15.84,7.573,7.572,0.001,0.216,28.18,0,none,0.036
1404,SEG1,S1,S2,8.0,250,53.88,49.98,3.9,5.05,5.048,0.002,0.145,28.16,0,none,0.136
3195,SEG1,S1,S2,8.0,250,56.36,50.03,6.33,6.424,6.422,0.002,0.162,33.11,0,none,0.097
2089,SEG3,S3,S4,6.0,275,53.89,43.91,9.98,6.133,6.133,0.0,0.27,29.42,0,none,0.009
2968,SEG3,S3,S4,6.0,275,55.33,46.7,8.63,5.713,5.712,0.002,0.193,32.26,0,none,0.093
2415,SEG3,S3,S4,6.0,275,55.71,47.65,8.05,5.582,5.581,0.001,0.257,31.61,0,none,0.054
969,SEG1,S1,S2,8.0,250,57.27,50.47,6.8,6.596,6.593,0.002,0.159,26.65,0,none,0.142
1000,SEG4,S4,S5,4.0,200,54.34,44.94,9.41,5.115,5.115,0.0,0.174,25.57,0,none,0.025
2543,SEG2,S2,S3,6.0,300,55.33,42.13,13.21,5.554,5.457,0.097,0.313,37.17,1,medium,5.806
1117,SEG3,S3,S4,6.0,275,55.7,50.33,5.37,4.336,4.335,0.001,0.232,28.59,0,none,0.083
2843,SEG1,S1,S2,8.0,250,57.37,52.98,4.39,5.31,5.31,0.001,0.168,27.93,0,none,0.03
2851,SEG1,S1,S2,8.0,250,54.91,48.5,6.41,5.898,5.862,0.036,0.194,30.63,1,small,2.132
1202,SEG4,S4,S5,4.0,200,55.78,45.1,10.68,5.481,5.48,0.0,0.251,28.6,0,none,0.017
1642,SEG4,S4,S5,4.0,200,53.89,39.65,14.24,4.429,4.3,0.128,0.439,39.79,1,severe,7.695
1956,SEG2,S2,S3,6.0,300,55.16,40.96,14.2,5.527,5.461,0.066,0.284,38.4,1,medium,3.959
3347,SEG3,S3,S4,6.0,275,54.61,48.24,6.37,4.884,4.883,0.001,0.145,28.87,0,none,0.083
1340,SEG4,S4,S5,4.0,200,53.17,43.8,9.37,4.275,4.241,0.034,0.15,31.73,1,small,2.039
471,SEG2,S2,S3,6.0,300,54.41,45.03,9.38,5.718,5.718,0.0,0.161,29.4,0,none,0.019
2432,SEG3,S3,S4,6.0,275,54.99,44.47,10.52,5.427,5.4,0.027,0.247,35.1,1,small,1.645
